domain,from_slug,to_slug,is_identity,K_src,K_tgt,ref_sum_src,ref_sum_tgt,achieved_sum_src,achieved_sum_tgt,ablate_count,amplify_count,hit_default,hit_m_tuned,best_hit,has_m_tuned,m_tuned_value,m_tuned_steps,from_suppressed_default,best_gap_default,gap_closure_default,vs_max_default,vs_topk_default,labeled_winning_variant,labeled_used_m_tuned,labeled_hit,labeled_best_gap,labeled_n_ablate,labeled_n_amplify,labeled_ref_sum_src,labeled_ref_sum_tgt
usa,idaho_idaho_falls,south_carolina_charleston,0,97,17,0.210297,0.097522,0.2109505236148789,0.0992006957530968,97,17,0,,0,0,,,1,3.75,0.0,-0.25,0.2917,add_state_capital_city,0,1,21.7891,169,71,0.210297,0.097522
usa,idaho_idaho_falls,south_dakota_sioux_falls,0,97,36,0.210297,0.136498,0.2109505236148789,0.13784584403037822,97,36,0,,0,0,,,0,1.375,0.0,-2.5,-0.9583,add_state_capital_city,0,1,8.883,169,141,0.210297,0.136498
usa,idaho_idaho_falls,tennessee_memphis,0,20,9,0.106154,0.066425,0.10615447163581762,0.06785425543785048,20,9,0,,0,0,,,1,0.8125,0.0,-5.875,-5.7083,add_state_capital,0,0,9.6523,81,45,0.106154,0.066425
usa,idaho_idaho_falls,texas_dallas,0,20,13,0.106154,0.088835,0.10615447163581762,0.08942797780036871,20,13,0,,0,0,,,1,-4.0,0.0,-3.6875,-3.1667,add_state_capital,0,1,12.6875,81,49,0.106154,0.088835
usa,idaho_idaho_falls,utah_provo,0,58,12,0.170058,0.074732,0.17096129059791296,0.0761228799819941,58,12,0,,0,0,,,1,-0.375,1.0,0.6875,1.1042,add_state_city,0,1,14.7109,125,60,0.170058,0.074732
usa,idaho_idaho_falls,vermont_burlington,0,10,1,0.065915,0.008588,0.067747831344604,0.0109395384788513,10,1,0,,0,0,,,0,4.4843,0.0,-3.5,-2.4583,add_state,0,0,20.7813,37,8,0.065915,0.008588
usa,idaho_idaho_falls,virginia_virginia_beach,0,20,18,0.106154,0.106594,0.10615447163581762,0.10867461562156579,20,18,0,,0,0,,,1,5.125,0.0,-2.625,-2.1458,add_state_capital,0,0,14.1367,81,75,0.106154,0.106594
usa,idaho_idaho_falls,washington_seattle,0,20,6,0.106154,0.063193,0.10615447163581762,0.0722551047801969,20,6,0,,0,0,,,0,14.4688,0.0,3.125,5.75,add_state_capital,0,1,15.1562,81,33,0.106154,0.063193
usa,idaho_idaho_falls,west_virginia_huntington,0,58,9,0.170058,0.069272,0.17096129059791296,0.0697664320468898,58,9,0,,0,0,,,1,2.25,0.0,-2.375,-1.875,add_state_city,0,0,8.914,125,70,0.170058,0.069272
usa,idaho_idaho_falls,wisconsin_milwaukee,0,20,14,0.106154,0.093327,0.10615447163581762,0.09531667828559798,20,14,0,,0,0,,,1,5.75,0.0,1.25,1.3542,add_state_capital,0,1,10.9375,81,55,0.106154,0.093327
usa,idaho_idaho_falls,wyoming_casper,0,97,28,0.210297,0.122263,0.2109505236148789,0.12423130869865288,97,28,0,,0,0,,,1,6.9375,0.0,1.0,1.8333,add_state_capital_city,0,1,14.7812,169,99,0.210297,0.122263
usa,illinois_chicago,alabama_birmingham,0,10,5,0.065123,0.043793,0.06984955072402908,0.046468943357467304,10,5,0,,0,0,,,1,5.5234,6.6484,-3.5,-3.4167,add_state_capital,1,1,8.75,0,78,0.065123,0.043793
usa,illinois_chicago,alaska_anchorage,0,10,12,0.065123,0.081949,0.06984955072402908,0.08247044682502691,10,12,0,,0,0,,,1,8.4375,0.0,0.625,1.7917,add_state_capital,0,0,11.0469,42,50,0.065123,0.081949
usa,illinois_chicago,arizona_tucson,0,9,9,0.05849,0.076868,0.06428959965705829,0.079487562179565,9,9,0,,0,0,,,1,0.8125,0.0,-2.75,-2.2917,add_state_city,0,1,10.6875,34,52,0.05849,0.076868
usa,illinois_chicago,arkansas_fayetteville,0,10,12,0.065535,0.079819,0.06984955072402908,0.08001402020454342,10,12,0,,0,0,,,1,2.0,6.625,-0.75,-0.4167,add_capital_city,0,1,9.5625,48,60,0.065535,0.079819
usa,illinois_chicago,california_oakland,0,4,3,0.029039,0.022923,0.033512353897094595,0.0324090123176573,4,3,0,,0,0,,,1,2.2188,0.21879999999999988,-1.6875,-1.5208,add_state,0,1,21.7695,14,10,0.029039,0.022923
usa,illinois_chicago,colorado_colorado_springs,0,16,96,0.094574,0.219939,0.09722366929054188,0.22073352336883065,16,96,0,,0,0,,,1,3.375,3.0,-0.875,0.875,add_state_capital_city,0,1,17.125,62,163,0.094574,0.219939
usa,illinois_chicago,connecticut_bridgeport,0,10,12,0.065123,0.075791,0.06984955072402908,0.0762817561626429,10,12,0,,0,0,,,1,3.5,0.0,-3.625,-3.2083,add_state_capital,0,1,11.3125,42,44,0.065123,0.075791
usa,illinois_chicago,delaware_wilmington,0,4,2,0.029039,0.011477,0.033512353897094595,0.0199696123600005,4,2,0,,0,0,,,1,-3.3125,0.0,-6.4688,-5.8438,add_state,0,0,13.5684,14,11,0.029039,0.011477
usa,illinois_chicago,florida_miami,0,16,21,0.094574,0.11374,0.09722366929054188,0.1156351566314687,16,21,0,,0,0,,,1,3.1875,0.0,-0.25,0.3333,add_state_capital_city,0,1,23.4609,62,66,0.094574,0.11374
usa,illinois_chicago,georgia_savannah,0,16,17,0.094574,0.104021,0.09722366929054188,0.106475502252578,16,17,0,,0,0,,,1,1.5,2.0625,0.0,0.0,add_state_capital_city,0,1,23.0156,62,73,0.094574,0.104021
usa,illinois_chicago,hawaii_hilo,0,4,5,0.029039,0.046113,0.033512353897094595,0.0506978034973141,4,5,0,,0,0,,,1,12.5,0.0,0.0,1.5,add_state,0,1,17.6562,14,12,0.029039,0.046113
usa,illinois_chicago,idaho_idaho_falls,0,10,20,0.065123,0.106154,0.06984955072402908,0.10615447163581762,10,20,0,,0,0,,,1,0.9375,3.5,-3.375,-3.2917,add_state_capital,0,0,16.6562,42,81,0.065123,0.106154
usa,illinois_chicago,illinois_chicago,1,4,0,0.029039,0.0,0.033512353897094595,0.0,4,0,0,,0,0,,,1,0.0,0.0,-0.75,-0.4167,add_state,0,1,0.0,14,0,0.029039,0.0
usa,illinois_chicago,indiana_fort_wayne,0,10,43,0.065535,0.14237,0.06984955072402908,0.14348620176315105,10,43,0,,0,0,,,1,3.75,0.0,-2.125,-1.3333,add_capital_city,0,1,16.2891,48,157,0.065535,0.14237
usa,illinois_chicago,iowa_cedar_rapids,0,10,9,0.065123,0.070087,0.06984955072402908,0.07107314467430079,10,9,0,,0,0,,,1,2.9375,5.4375,-0.375,0.25,add_state_capital,0,1,8.539,42,48,0.065123,0.070087
usa,illinois_chicago,kansas_wichita,0,10,13,0.065123,0.086975,0.06984955072402908,0.0885746479034418,10,13,0,,0,0,,,1,5.0,0.0,-1.125,-0.5208,add_state_capital,0,0,13.6562,42,63,0.065123,0.086975
usa,illinois_chicago,kentucky_louisville,0,5,11,0.036084,0.062804,0.039982378482818395,0.0660930871963495,5,11,0,,0,0,,,1,5.25,0.0,-1.125,-0.7083,add_capital,0,1,8.375,28,37,0.036084,0.062804
usa,illinois_chicago,louisiana_new_orleans,0,4,4,0.029039,0.038104,0.033512353897094595,0.0451389253139493,4,4,0,,0,0,,,1,3.875,0.0,-3.3125,-2.1458,add_state,0,0,16.4902,14,15,0.029039,0.038104
usa,illinois_chicago,maine_portland,0,4,2,0.029039,0.013432,0.033512353897094595,0.0203711092472076,4,2,0,,0,0,,,1,0.25,0.0,-4.375,-4.0,add_state,0,0,7.7344,14,10,0.029039,0.013432
usa,illinois_chicago,maryland_baltimore,0,10,16,0.065535,0.102851,0.06984955072402908,0.10306024551391543,10,16,0,,0,0,,,1,2.375,0.0,-4.25,-3.7083,add_capital_city,0,1,6.3125,48,70,0.065535,0.102851
usa,illinois_chicago,massachusetts_worcester,0,10,9,0.065123,0.063873,0.06984955072402908,0.0672323107719415,10,9,0,,0,0,,,1,0.375,2.4375,-0.625,-0.4167,add_state_capital,0,1,8.125,42,47,0.065123,0.063873
usa,illinois_chicago,michigan_detroit,0,4,3,0.029039,0.037074,0.033512353897094595,0.0378794670104979,4,3,0,,0,0,,,1,2.625,0.0,-1.25,-0.375,add_state,0,0,11.375,14,12,0.029039,0.037074
usa,illinois_chicago,minnesota_minneapolis,0,10,15,0.065123,0.096128,0.06984955072402908,0.09840816259384082,10,15,0,,0,0,,,1,4.0625,4.9375,0.4375,1.0,add_state_capital,0,1,21.0977,42,55,0.065123,0.096128
usa,illinois_chicago,mississippi_gulfport,0,5,5,0.036084,0.036239,0.039982378482818395,0.040696829557418594,5,5,0,,0,0,,,1,2.25,8.375,-1.625,-1.2083,add_capital,0,0,8.625,28,29,0.036084,0.036239
usa,illinois_chicago,missouri_kansas_city,0,5,7,0.036084,0.053523,0.039982378482818395,0.0582804679870601,5,7,0,,0,0,,,1,4.4375,5.1875,4.3125,4.625,add_capital,0,1,7.25,28,36,0.036084,0.053523
usa,illinois_chicago,montana_billings,0,4,3,0.029039,0.023931,0.033512353897094595,0.0289728045463561,4,3,0,,0,0,,,1,3.5,0.0,-2.5625,-1.6875,add_state,0,0,16.0,14,12,0.029039,0.023931
usa,illinois_chicago,nebraska_omaha,0,10,18,0.065123,0.100701,0.06984955072402908,0.10109111666679309,10,18,0,,0,0,,,1,6.5,5.25,0.625,1.3333,add_state_capital,0,1,6.5625,42,62,0.065123,0.100701
usa,illinois_chicago,nevada_las_vegas,0,10,10,0.065123,0.06891,0.06984955072402908,0.0726086497306817,10,10,0,,0,0,,,1,0.1875,0.125,-4.25,-3.4167,add_state_capital,0,0,10.875,42,51,0.065123,0.06891
usa,illinois_chicago,new_hampshire_manchester,0,9,4,0.05849,0.031355,0.06428959965705829,0.0355462133884428,9,4,0,,0,0,,,1,2.5625,0.0,-7.4687,-6.5833,add_state_city,0,0,7.6484,34,31,0.05849,0.031355
usa,illinois_chicago,new_jersey_newark,0,16,18,0.094574,0.111931,0.09722366929054188,0.11242237687110809,16,18,0,,0,0,,,1,4.625,0.0,-1.5,-0.7917,add_state_capital_city,0,0,5.875,62,87,0.094574,0.111931
usa,illinois_chicago,new_mexico_albuquerque,0,5,8,0.036084,0.067149,0.039982378482818395,0.0716367959976192,5,8,0,,0,0,,,1,-0.375,1.5,-1.875,-1.4583,add_capital,0,1,17.0859,28,38,0.036084,0.067149
usa,illinois_chicago,new_york_new_york_city,0,5,6,0.036084,0.042818,0.039982378482818395,0.0472781360149381,5,6,0,,0,0,,,1,4.75,0.0,0.0,0.9167,add_capital,1,1,8.0,0,56,0.036084,0.042818
usa,illinois_chicago,north_carolina_charlotte,0,10,16,0.065123,0.095282,0.06984955072402908,0.09875631332397361,10,16,0,,0,0,,,1,5.375,0.0,-2.0,-1.5833,add_state_capital,0,0,12.125,42,52,0.065123,0.095282
usa,illinois_chicago,north_dakota_fargo,0,4,4,0.029039,0.031885,0.033512353897094595,0.0374910831451414,4,4,0,,0,0,,,1,10.9375,0.0,2.0,2.6667,add_state,0,1,10.4375,14,17,0.029039,0.031885
usa,illinois_chicago,ohio_cleveland,0,10,13,0.065123,0.082585,0.06984955072402908,0.0863326191902155,10,13,0,,0,0,,,1,1.0625,0.0,-2.125,-2.0417,add_state_capital,0,1,11.125,42,40,0.065123,0.082585
usa,illinois_chicago,oklahoma_tulsa,0,16,20,0.094574,0.117384,0.09722366929054188,0.1181067824363698,16,20,0,,0,0,,,1,1.125,0.5,1.875,2.0,add_state_capital_city,0,0,18.9219,62,73,0.094574,0.117384
usa,illinois_chicago,oregon_portland,0,16,12,0.094574,0.086786,0.09722366929054188,0.0869522690773003,16,12,0,,0,0,,,1,-2.5,0.0,-5.625,-5.4167,add_state_capital_city,0,1,6.875,62,65,0.094574,0.086786
usa,illinois_chicago,pennsylvania_philadelphia,0,9,7,0.05849,0.059115,0.06428959965705829,0.0610956549644466,9,7,0,,0,0,,,1,7.25,0.0,-1.0,-0.1667,add_state_city,0,1,8.3125,34,35,0.05849,0.059115
usa,illinois_chicago,rhode_island_warwick,0,4,2,0.029039,0.014348,0.033512353897094595,0.019751131534576402,4,2,0,,0,0,,,1,-1.5,0.6875,-4.0625,-3.5833,add_state,0,1,11.2812,14,14,0.029039,0.014348
usa,illinois_chicago,south_carolina_charleston,0,10,11,0.065123,0.075547,0.06984955072402908,0.0768322348594661,10,11,0,,0,0,,,1,1.0625,0.0,0.0,0.4792,add_state_capital,0,1,16.3828,42,45,0.065123,0.075547
usa,illinois_chicago,south_dakota_sioux_falls,0,16,36,0.094574,0.136498,0.09722366929054188,0.13784584403037822,16,36,0,,0,0,,,1,3.375,3.0625,-2.75,-1.5,add_state_capital_city,0,1,18.7344,62,141,0.094574,0.136498
usa,illinois_chicago,tennessee_memphis,0,4,3,0.029039,0.027131,0.033512353897094595,0.0274381339550017,4,3,0,,0,0,,,1,-0.6133,0.6367,-7.0,-6.0417,add_state,0,1,13.375,14,13,0.029039,0.027131
usa,illinois_chicago,texas_dallas,0,9,8,0.05849,0.060374,0.06428959965705829,0.0619714260101315,9,8,0,,0,0,,,1,1.9375,3.6875,-0.375,-0.125,add_state_city,0,1,11.5,34,32,0.05849,0.060374
usa,illinois_chicago,utah_provo,0,9,12,0.05849,0.074732,0.06428959965705829,0.0761228799819941,9,12,0,,0,0,,,1,0.1875,0.0,-3.75,-3.5417,add_state_city,0,1,25.8438,34,60,0.05849,0.074732
usa,illinois_chicago,vermont_burlington,0,10,2,0.065123,0.013367,0.06984955072402908,0.0208872556686401,10,2,0,,0,0,,,1,1.2188,7.0313,-0.7656,1.2201,add_state_capital,0,0,8.2813,42,11,0.065123,0.013367
usa,illinois_chicago,virginia_virginia_beach,0,16,83,0.094574,0.20471,0.09722366929054188,0.20538967847823694,16,83,0,,0,0,,,1,2.125,0.0,-3.75,-3.625,add_state_capital_city,0,1,8.0625,62,154,0.094574,0.20471
usa,illinois_chicago,washington_seattle,0,16,15,0.094574,0.116102,0.09722366929054188,0.11680439114570547,16,15,0,,0,0,,,1,8.0625,0.0,0.625,1.3333,add_state_capital_city,0,1,12.1562,62,64,0.094574,0.116102
usa,illinois_chicago,west_virginia_huntington,0,10,8,0.065123,0.063296,0.06984955072402908,0.0638769567012783,10,8,0,,0,0,,,1,0.125,0.0,-1.625,-1.375,add_state_capital,0,0,9.125,42,40,0.065123,0.063296
usa,illinois_chicago,wisconsin_milwaukee,0,4,4,0.029039,0.036338,0.033512353897094595,0.038552105426788094,4,4,0,,0,0,,,1,8.4375,0.0,2.375,3.5,add_state,0,1,12.5625,14,17,0.029039,0.036338
usa,illinois_chicago,wyoming_casper,0,16,28,0.094574,0.122263,0.09722366929054188,0.12423130869865288,16,28,0,,0,0,,,1,8.8125,0.0,0.875,2.0,add_state_capital_city,0,1,21.8438,62,99,0.094574,0.122263
usa,indiana_fort_wayne,alabama_birmingham,0,18,5,0.093249,0.043793,0.09352511167526162,0.046468943357467304,18,5,0,,0,0,,,1,7.0937,6.4687,-4.2598,-3.9649,add_state_capital,0,1,16.2344,74,36,0.093249,0.043793
usa,indiana_fort_wayne,alaska_anchorage,0,8,4,0.053553,0.038122,0.056750714778899806,0.0404727160930631,8,4,0,,0,0,,,1,5.875,0.0,2.75,3.1667,add_state,0,0,12.125,43,17,0.053553,0.038122
usa,indiana_fort_wayne,arizona_tucson,0,88,19,0.195923,0.117378,0.19672775268554255,0.1180822551250447,88,19,0,,0,0,,,1,4.0,0.0,-3.6875,-1.9792,add_state_capital_city,0,1,9.6406,200,83,0.195923,0.117378
usa,indiana_fort_wayne,arkansas_fayetteville,0,43,12,0.14237,0.079819,0.14348620176315105,0.08001402020454342,43,12,0,,0,0,,,1,-0.3125,6.1875,-0.875,0.0417,add_capital_city,0,1,12.0,157,60,0.14237,0.079819
usa,indiana_fort_wayne,california_oakland,0,18,10,0.093249,0.069181,0.09352511167526162,0.0726096034049982,18,10,0,,0,0,,,1,-0.875,0.0,-5.5,-4.9167,add_state_capital,0,1,12.125,74,37,0.093249,0.069181
usa,indiana_fort_wayne,colorado_colorado_springs,0,8,6,0.053553,0.058564,0.056750714778899806,0.0585921704769131,8,6,0,,0,0,,,1,4.3438,9.4063,-6.125,-5.6941,add_state,0,0,13.7969,43,35,0.053553,0.058564
usa,indiana_fort_wayne,connecticut_bridgeport,0,18,12,0.093249,0.075791,0.09352511167526162,0.0762817561626429,18,12,0,,0,0,,,1,0.625,0.0,-3.0,-2.5417,add_state_capital,0,1,18.0781,74,44,0.093249,0.075791
usa,indiana_fort_wayne,delaware_wilmington,0,8,2,0.053553,0.011477,0.056750714778899806,0.0199696123600005,8,2,0,,0,0,,,1,-0.4375,0.0,-5.75,-5.0208,add_state,0,0,16.4062,43,11,0.053553,0.011477
usa,indiana_fort_wayne,florida_miami,0,18,14,0.093249,0.088079,0.09352511167526162,0.0885412395000451,18,14,0,,0,0,,,1,3.375,0.0,0.0,0.6667,add_state_capital,0,1,9.5,74,41,0.093249,0.088079
usa,indiana_fort_wayne,georgia_savannah,0,88,17,0.195923,0.104021,0.19672775268554255,0.106475502252578,88,17,0,,0,0,,,1,-2.2656,2.7032,-3.6406,-3.2864,add_state_capital_city,0,1,22.0938,200,73,0.195923,0.104021
usa,indiana_fort_wayne,hawaii_hilo,0,18,12,0.093249,0.084043,0.09352511167526162,0.08735671639442369,18,12,0,,0,0,,,1,5.0625,0.0,-1.25,-1.0417,add_state_capital,1,1,10.6875,0,114,0.093249,0.084043
usa,indiana_fort_wayne,idaho_idaho_falls,0,18,20,0.093249,0.106154,0.09352511167526162,0.10615447163581762,18,20,0,,0,0,,,1,0.6875,0.6875,-3.25,-2.7917,add_state_capital,0,0,14.125,74,81,0.093249,0.106154
usa,indiana_fort_wayne,illinois_chicago,0,18,10,0.093249,0.065123,0.09352511167526162,0.06984955072402908,18,10,0,,0,0,,,1,0.75,0.0,-0.75,-0.5833,add_state_capital,0,1,15.1875,74,42,0.093249,0.065123
usa,indiana_fort_wayne,indiana_fort_wayne,1,43,0,0.14237,0.0,0.14348620176315105,0.0,43,0,0,,0,0,,,1,0.0,0.0,2.875,3.1667,add_capital_city,0,1,0.0,157,0,0.14237,0.0
usa,indiana_fort_wayne,iowa_cedar_rapids,0,8,2,0.053553,0.022024,0.056750714778899806,0.023174256086349397,8,2,0,,0,0,,,1,7.0624,0.0,1.7646,3.3278,add_state,0,1,11.3672,43,10,0.053553,0.022024
usa,indiana_fort_wayne,kansas_wichita,0,8,4,0.053553,0.035807,0.056750714778899806,0.039849519729614105,8,4,0,,0,0,,,1,6.2813,1.1562999999999999,-1.0,-0.4583,add_state,0,0,15.9961,43,20,0.053553,0.035807
usa,indiana_fort_wayne,kentucky_louisville,0,5,11,0.039696,0.062804,0.0405750870704649,0.0660930871963495,5,11,0,,0,0,,,1,7.625,0.0,-1.0,0.0417,add_capital,0,1,10.0938,31,37,0.039696,0.062804
usa,indiana_fort_wayne,louisiana_new_orleans,0,8,4,0.053553,0.038104,0.056750714778899806,0.0451389253139493,8,4,0,,0,0,,,1,3.6875,0.0,-1.75,-0.5833,add_state,0,0,15.0,43,15,0.053553,0.038104
usa,indiana_fort_wayne,maine_portland,0,8,2,0.053553,0.013432,0.056750714778899806,0.0203711092472076,8,2,0,,0,0,,,1,4.625,0.0,-4.0625,-3.1042,add_state,0,0,7.8672,43,10,0.053553,0.013432
usa,indiana_fort_wayne,maryland_baltimore,0,52,9,0.156227,0.066669,0.15643328428268188,0.07186275720596272,52,9,0,,0,0,,,1,0.5,0.0,-5.5,-4.875,add_state_city,0,0,8.6875,169,46,0.156227,0.066669
usa,indiana_fort_wayne,massachusetts_worcester,0,18,9,0.093249,0.063873,0.09352511167526162,0.0672323107719415,18,9,0,,0,0,,,1,-2.9375,3.375,-3.0,-2.7083,add_state_capital,0,0,12.5,74,47,0.093249,0.063873
usa,indiana_fort_wayne,michigan_detroit,0,8,3,0.053553,0.037074,0.056750714778899806,0.0378794670104979,8,3,0,,0,0,,,1,7.5312,0.0,-2.25,-1.6458,add_state,0,0,13.4844,43,12,0.053553,0.037074
usa,indiana_fort_wayne,minnesota_minneapolis,0,18,15,0.093249,0.096128,0.09352511167526162,0.09840816259384082,18,15,0,,0,0,,,1,3.3125,8.25,-0.375,0.3125,add_state_capital,0,1,17.7344,74,55,0.093249,0.096128
usa,indiana_fort_wayne,mississippi_gulfport,0,5,5,0.039696,0.036239,0.0405750870704649,0.040696829557418594,5,5,0,,0,0,,,1,9.25,16.5625,-3.1875,-2.8542,add_capital,0,0,10.25,31,29,0.039696,0.036239
usa,indiana_fort_wayne,missouri_kansas_city,0,5,7,0.039696,0.053523,0.0405750870704649,0.0582804679870601,5,7,0,,0,0,,,1,4.625,5.9375,3.9375,4.5833,add_capital,0,1,12.4375,31,36,0.039696,0.053523
usa,indiana_fort_wayne,montana_billings,0,18,11,0.093249,0.082644,0.09352511167526162,0.08686575293540902,18,11,0,,0,0,,,1,6.75,0.0,1.125,1.2917,add_state_capital,0,1,13.4297,74,53,0.093249,0.082644
usa,indiana_fort_wayne,nebraska_omaha,0,18,18,0.093249,0.100701,0.09352511167526162,0.10109111666679309,18,18,0,,0,0,,,1,3.5,3.0,0.25,1.2083,add_state_capital,0,1,16.2188,74,62,0.093249,0.100701
usa,indiana_fort_wayne,nevada_las_vegas,0,8,3,0.053553,0.026715,0.056750714778899806,0.029588401317596304,8,3,0,,0,0,,,1,9.9062,0.0,0.25,0.4167,add_state,0,0,17.3125,43,14,0.053553,0.026715
usa,indiana_fort_wayne,new_hampshire_manchester,0,22,3,0.102674,0.026777,0.10345011949539082,0.0272687971591948,22,3,0,,0,0,,,1,4.0704,0.0,-5.1875,-4.375,add_city,0,0,17.9687,126,27,0.102674,0.026777
usa,indiana_fort_wayne,new_jersey_newark,0,88,18,0.195923,0.111931,0.19672775268554255,0.11242237687110809,88,18,0,,0,0,,,1,3.125,0.0,-2.125,-1.2083,add_state_capital_city,0,0,9.125,200,87,0.195923,0.111931
usa,indiana_fort_wayne,new_mexico_albuquerque,0,5,8,0.039696,0.067149,0.0405750870704649,0.0716367959976192,5,8,0,,0,0,,,1,-1.125,0.0,-2.75,-1.9167,add_capital,0,1,10.2344,31,38,0.039696,0.067149
usa,indiana_fort_wayne,new_york_new_york_city,0,18,14,0.093249,0.078929,0.09352511167526162,0.08279842138290351,18,14,0,,0,0,,,1,1.5625,0.1875,-2.125,-1.7292,add_state_capital,0,1,13.1875,74,68,0.093249,0.078929
usa,indiana_fort_wayne,north_carolina_charlotte,0,18,16,0.093249,0.095282,0.09352511167526162,0.09875631332397361,18,16,0,,0,0,,,1,3.125,0.0,-2.375,-1.9167,add_state_capital,0,0,14.0625,74,52,0.093249,0.095282
usa,indiana_fort_wayne,north_dakota_fargo,0,88,25,0.195923,0.119191,0.19672775268554255,0.12166801095008711,88,25,0,,0,0,,,1,5.875,0.0,-1.375,0.2917,add_state_capital_city,0,0,11.8047,200,92,0.195923,0.119191
usa,indiana_fort_wayne,ohio_cleveland,0,18,13,0.093249,0.082585,0.09352511167526162,0.0863326191902155,18,13,0,,0,0,,,1,2.0625,0.0,0.25,0.75,add_state_capital,0,0,9.0,74,40,0.093249,0.082585
usa,indiana_fort_wayne,oklahoma_tulsa,0,88,20,0.195923,0.117384,0.19672775268554255,0.1181067824363698,88,20,0,,0,0,,,1,6.5313,0.0,-4.375,-3.3125,add_state_capital_city,0,0,23.5781,200,73,0.195923,0.117384
usa,indiana_fort_wayne,oregon_portland,0,18,9,0.093249,0.068109,0.09352511167526162,0.07181352376937811,18,9,0,,0,0,,,1,2.5,7.875,-3.9375,-2.1042,add_state_capital,0,1,10.5,74,42,0.093249,0.068109
usa,indiana_fort_wayne,pennsylvania_philadelphia,0,52,7,0.156227,0.059115,0.15643328428268188,0.0610956549644466,52,7,0,,0,0,,,1,6.5625,0.0,-2.1875,-0.3333,add_state_city,0,1,17.9219,169,35,0.156227,0.059115
usa,indiana_fort_wayne,rhode_island_warwick,0,52,5,0.156227,0.043459,0.15643328428268188,0.0472309887409209,52,5,0,,0,0,,,1,4.7187,1.6562000000000001,-5.5625,-4.9583,add_state_city,0,0,11.8223,169,51,0.156227,0.043459
usa,indiana_fort_wayne,south_carolina_charleston,0,88,17,0.195923,0.097522,0.19672775268554255,0.0992006957530968,88,17,0,,0,0,,,1,-0.75,0.0,-1.125,-0.5,add_state_capital_city,0,1,15.4375,200,71,0.195923,0.097522
usa,indiana_fort_wayne,south_dakota_sioux_falls,0,88,36,0.195923,0.136498,0.19672775268554255,0.13784584403037822,88,36,0,,0,0,,,1,2.0,0.0,-4.125,-4.0,add_state_capital_city,0,1,12.502,200,141,0.195923,0.136498
usa,indiana_fort_wayne,tennessee_memphis,0,18,9,0.093249,0.066425,0.09352511167526162,0.06785425543785048,18,9,0,,0,0,,,1,-1.5625,0.875,-1.875,-1.375,add_state_capital,1,1,8.5625,0,119,0.093249,0.066425
usa,indiana_fort_wayne,texas_dallas,0,18,13,0.093249,0.088835,0.09352511167526162,0.08942797780036871,18,13,0,,0,0,,,1,1.125,8.3125,-2.625,-2.3333,add_state_capital,0,1,15.0,74,49,0.093249,0.088835
usa,indiana_fort_wayne,utah_provo,0,88,32,0.195923,0.126419,0.19672775268554255,0.12800604104995542,88,32,0,,0,0,,,1,0.9375,1.125,-2.8438,-2.5417,add_state_capital_city,0,1,23.9688,200,93,0.195923,0.126419
usa,indiana_fort_wayne,vermont_burlington,0,8,1,0.053553,0.008588,0.056750714778899806,0.0109395384788513,8,1,0,,0,0,,,1,-0.5313,0.0,-8.2812,-7.4895,add_state,0,0,10.9688,43,8,0.053553,0.008588
usa,indiana_fort_wayne,virginia_virginia_beach,0,18,18,0.093249,0.106594,0.09352511167526162,0.10867461562156579,18,18,0,,0,0,,,1,2.5625,0.0,-0.375,0.0833,add_state_capital,0,1,9.25,74,75,0.093249,0.106594
usa,indiana_fort_wayne,washington_seattle,0,22,5,0.102674,0.052909,0.10345011949539082,0.06254339218139629,22,5,0,,0,0,,,0,12.3125,0.0,6.5,7.2917,add_city,0,0,16.125,126,31,0.102674,0.052909
usa,indiana_fort_wayne,west_virginia_huntington,0,88,20,0.195923,0.112779,0.19672775268554255,0.11321622133254902,88,20,0,,0,0,,,1,-0.375,0.0,-2.75,-2.2917,add_state_capital_city,0,1,12.375,200,97,0.195923,0.112779
usa,indiana_fort_wayne,wisconsin_milwaukee,0,88,25,0.195923,0.128746,0.19672775268554255,0.12896722555160378,88,25,0,,0,0,,,1,4.5625,0.0,-1.4375,-0.9583,add_state_capital_city,0,1,11.4531,200,86,0.195923,0.128746
usa,indiana_fort_wayne,wyoming_casper,0,88,28,0.195923,0.122263,0.19672775268554255,0.12423130869865288,88,28,0,,0,0,,,1,6.875,0.0,2.75,3.9167,add_state_capital_city,0,1,17.0,200,99,0.195923,0.122263
usa,iowa_cedar_rapids,alabama_birmingham,0,9,5,0.070087,0.043793,0.07107314467430079,0.046468943357467304,9,5,0,,0,0,,,1,7.9375,0.0,-4.125,-3.3333,add_state_capital,0,1,13.8125,48,36,0.070087,0.043793
usa,iowa_cedar_rapids,alaska_anchorage,0,9,12,0.070087,0.081949,0.07107314467430079,0.08247044682502691,9,12,0,,0,0,,,1,15.8438,0.0,0.5,1.375,add_state_capital,0,0,10.1563,48,50,0.070087,0.081949
usa,iowa_cedar_rapids,arizona_tucson,0,56,19,0.167889,0.117378,0.16830840706824995,0.1180822551250447,56,19,0,,0,0,,,1,8.1875,0.0,-2.25,-1.8333,add_state_capital_city,1,1,12.4688,0,243,0.167889,0.117378
